Date,SA_NB_Level,SA_NB_Slope,SA_NB_Curvature,SA_NB_Lambda,SA_NB_R2,SA_NB_Level_QS,SA_NB_Slope_QS,SA_NB_Curvature_QS,SA_NB_Lambda_QS,SA_NB_R2_QS,SA_NB_Level_TS,SA_NB_Slope_TS,SA_RB_Level,SA_RB_Slope,SA_RB_Curvature,SA_RB_Lambda,SA_RB_R2,SA_RB_Level_QS,SA_RB_Slope_QS,SA_RB_Curvature_QS,SA_RB_Lambda_QS,SA_RB_R2_QS,SA_RB_Level_TS,SA_RB_Slope_TS,US_NB_Level,US_NB_Slope,US_NB_Curvature,US_NB_Lambda,US_NB_R2,US_NB_Level_QS,US_NB_Slope_QS,US_NB_Curvature_QS,US_NB_Lambda_QS,US_NB_R2_QS,US_NB_Level_TS,US_NB_Slope_TS,US_RB_Level,US_RB_Slope,US_RB_Curvature,US_RB_Lambda,US_RB_R2,US_RB_Level_QS,US_RB_Slope_QS,US_RB_Curvature_QS,US_RB_Lambda_QS,US_RB_R2_QS,US_RB_Level_TS,US_RB_Slope_TS,SA_CDS_Level,SA_CDS_Slope,SA_CDS_Curvature,SA_CDS_Lambda,SA_CDS_R2,SA_CDS_Level_QS,SA_CDS_Slope_QS,SA_CDS_Curvature_QS,SA_CDS_Lambda_QS,SA_CDS_R2_QS,USDZAR_Vol_Level,USDZAR_Vol_Slope,USDZAR_Vol_QS_Level,USDZAR_Vol_QS_Slope,USDZARVON.Curncy_QS,USDZARV1W.Curncy_QS,USDZARV2W.Curncy_QS,USDZARV3W.Curncy_QS,USDZARV1M.Curncy_QS,USDZARV2M.Curncy_QS,USDZARV3M.Curncy_QS,USDZARV6M.Curncy_QS,USDZARV9M.Curncy_QS,USDZARV1Y.Curncy_QS,USDZARV18M.Curncy_QS,USDZAR_Vol_Level.1,USDZAR_Vol_Slope.1,USDZAR_Vol_QS_Level.1,USDZAR_Vol_QS_Slope.1,USDZARVON.Curncy_QS.1,USDZARV1W.Curncy_QS.1,USDZARV2W.Curncy_QS.1,USDZARV3W.Curncy_QS.1,USDZARV1M.Curncy_QS.1,USDZARV2M.Curncy_QS.1,USDZARV3M.Curncy_QS.1,USDZARV6M.Curncy_QS.1,USDZARV9M.Curncy_QS.1,USDZARV1Y.Curncy_QS.1,USDZARV18M.Curncy_QS.1,USDEUR_Vol_Level,USDEUR_Vol_Slope,USDZAR_Vol_QS_Level.2,USDZAR_Vol_QS_Slope.2,EURUSDV1W.Curncy_QS,EURUSDV2W.Curncy_QS,EURUSDV1M.Curncy_QS,EURUSDV2M.Curncy_QS,EURUSDV3M.Curncy_QS,EURUSDV6M.Curncy_QS,EURUSDV9M.Curncy_QS,EURUSDV1Y.Curncy_QS
2022-01-01,10.83910947,-6.437817815,-8.377701229,1.37,0.825006915,0.695,0.316,0.401,1,0.757,10.09800247,12.54772415,4.00251108,-2.093567606,-4.426205069,1.37,0.945725898,0.602,0.362,0.428,1,0.919,17.6984115,15.42796666,1.926951722,-1.781863918,-2.211074615,1.37,0.983712588,0.375,0.012,0.498,1,0.808,-11.55370447,-27.02194019,-0.267468624,132.7307031,-142.968912,1.37,0.998075697,0.074,0.484,0.504,1,0.829,-31.95352418,10.30221797,345.5223184,-62.33936533,-875.7998656,1.37,0.99103663,0.721,0.958,0.118,1,0.944,-44.52107973,19.06584943,0.75,0.975,0.028,0.232,0.27,0.36,0.356,0.416,0.482,0.49,0.51,0.49,0.486,-44.52107973,19.06584943,0.75,0.975,0.028,0.232,0.27,0.36,0.356,0.416,0.482,0.49,0.51,0.49,0.486,15.10821533,1.487002005,0.75,0.975,0.258,0.216,0.146,0.126,0.172,0.2,0.09,0.074
2022-02-01,10.86070617,-6.240382688,-8.64046854,1.37,0.831576238,0.697,0.399,0.385,1,0.777,-10.28648249,20.95679133,4.113982588,-2.077957672,-4.447226445,1.37,0.939567277,0.671,0.386,0.442,1,0.866,14.37252283,19.17009242,2.128993751,-2.026421328,-1.012780282,1.37,0.98582247,0.513,0.011,0.795,1,0.828,9.867833487,-36.9925479,0.035393919,83.26478167,-92.4027354,1.37,0.998809749,0.365,0.306,0.698,1,0.85,-19.95231371,8.790700113,352.6315789,-73.33720442,-861.1662553,1.37,0.990657409,0.752,0.892,0.16,1,0.894,-49.95393052,11.62952897,0.385,0.177,0.772,0.498,0.476,0.48,0.484,0.536,0.468,0.438,0.384,0.436,0.414,-49.95393052,11.62952897,0.385,0.177,0.772,0.498,0.476,0.48,0.484,0.536,0.468,0.438,0.384,0.436,0.414,-17.40742246,0.949521124,0.385,0.177,0.648,0.538,0.4,0.424,0.49,0.43,0.392,0.302
2022-03-01,10.92280105,-6.597144865,-6.914419761,1.37,0.924596517,0.715,0.245,0.482,1,0.961,-14.95400201,15.75737458,4.00500721,-2.287942094,-4.858388706,1.37,0.943586855,0.581,0.26,0.359,1,0.905,-11.22050942,22.11096056,2.142431114,-2.018133058,-0.215055126,1.37,0.97275662,0.523,0.032,0.907,1,0.746,16.5853706,-46.79908835,0.046766396,139.177731,-150.1809334,1.37,0.997069122,0.369,0.51,0.468,1,0.762,20.93191149,10.02564226,369.1599429,-105.2065782,-824.7875001,1.37,0.993220309,0.811,0.788,0.283,1,0.992,-53.17511779,9.329167279,0.244,0.043,0.93,0.77,0.688,0.694,0.72,0.616,0.558,0.528,0.53,0.602,0.594,-53.17511779,9.329167279,0.244,0.043,0.93,0.77,0.688,0.694,0.72,0.616,0.558,0.528,0.53,0.602,0.594,-23.2461779,-0.439784179,0.244,0.043,0.98,0.978,0.988,0.976,0.92,0.91,0.912,0.89
2022-04-01,10.83024447,-6.474943405,-5.150125672,1.37,0.934457886,0.655,0.329,0.546,1,0.961,6.01643771,7.190117015,4.231609706,-2.648838995,-5.566450577,1.37,0.946751822,0.739,0.08,0.18,1,0.927,-8.300178519,-8.426376516,2.464320925,-2.719593339,2.512312543,1.37,0.98831421,0.704,0.006,0.999,1,0.857,19.24264201,-43.292134,0.069995968,121.2693598,-128.9882244,1.37,0.996044575,0.39,0.403,0.591,1,0.713,12.60577639,9.288189659,343.877631,-76.14376182,-812.3761733,1.37,0.993606885,0.667,0.85,0.309,1,0.987,-47.07521746,11.33218576,0.607,0.135,0.77,0.226,0.196,0.124,0.122,0.188,0.242,0.306,0.338,0.382,0.396,-47.07521746,11.33218576,0.607,0.135,0.77,0.226,0.196,0.124,0.122,0.188,0.242,0.306,0.338,0.382,0.396,-21.67386303,0.232133545,0.607,0.135,0.918,0.95,0.904,0.876,0.868,0.834,0.816,0.812
2022-05-01,11.32089098,-6.928627843,-5.842885709,1.37,0.930298531,0.837,0.151,0.526,1,0.943,6.802074353,6.613205192,4.066547221,-2.587187662,-5.363430314,1.37,0.946687764,0.606,0.101,0.253,1,0.913,-8.217526134,-13.25601175,3.018113819,-2.953661506,2.416166886,1.37,0.994108896,0.889,0.005,0.992,1,0.967,24.84852279,-47.68577548,0.504940367,66.83279238,-73.43108035,1.37,0.998778235,0.655,0.19,0.812,1,0.833,18.5014002,-5.772437543,379.9940422,-73.69129969,-784.2380505,1.37,0.992979828,0.829,0.861,0.362,1,0.966,-51.25308013,14.87877982,0.32,0.733,0.34,0.908,0.846,0.828,0.73,0.716,0.68,0.698,0.722,0.726,0.756,-51.25308013,14.87877982,0.32,0.733,0.34,0.908,0.846,0.828,0.73,0.716,0.68,0.698,0.722,0.726,0.756,-26.31740831,-0.266481717,0.32,0.733,0.974,0.976,0.978,0.98,0.988,0.992,0.996,0.996
2022-06-01,11.15225798,-6.36297327,-4.706437098,1.37,0.918628705,0.766,0.418,0.587,1,0.892,8.550919598,5.592639096,3.968458824,-2.850162924,-5.731160478,1.37,0.955532724,0.505,0.059,0.155,1,0.948,-6.604056774,-20.33423329,3.108377402,-2.351942843,0.758217089,1.37,0.977274569,0.937,0.054,0.948,1,0.764,33.28209238,-45.85709589,0.765182018,131.7958215,-139.0756634,1.37,0.996247376,0.746,0.455,0.542,1,0.691,26.28827497,-5.574086905,367.051294,-81.95438634,-771.8730004,1.37,0.992231719,0.778,0.785,0.405,1,0.928,-51.12539765,12.00970942,0.338,0.221,0.832,0.52,0.584,0.808,0.688,0.71,0.66,0.69,0.664,0.654,0.712,-51.12539765,12.00970942,0.338,0.221,0.832,0.52,0.584,0.808,0.688,0.71,0.66,0.69,0.664,0.654,0.712,-22.06379892,1.664715276,0.338,0.221,0.742,0.854,0.876,0.876,0.846,0.916,0.92,0.924
2022-07-01,11.93206716,-6.924225248,-5.197754008,1.37,0.941049745,0.942,0.162,0.58,1,0.965,11.22609077,6.369721861,4.34861184,-3.171904353,-6.074154109,1.37,0.963751775,0.772,0.051,0.081,1,0.963,8.572819938,-30.20419958,3.11162598,-1.662609153,1.630754341,1.37,0.874545481,0.919,0.165,0.956,1,0.543,42.56830508,-30.61961722,0.969663853,69.22623119,-73.45770957,1.37,0.997785714,0.872,0.181,0.831,1,0.744,34.80366925,-7.494478943,446.7668482,-77.38870177,-777.5863069,1.37,0.990405579,0.915,0.793,0.406,1,0.813,-53.58002173,12.20065542,0.229,0.237,0.868,0.776,0.812,0.814,0.832,0.82,0.83,0.854,0.882,0.87,0.928,-53.58002173,12.20065542,0.229,0.237,0.868,0.776,0.812,0.814,0.832,0.82,0.83,0.854,0.882,0.87,0.928,-25.23259427,2.145496504,0.229,0.237,0.86,0.908,0.95,0.952,0.96,0.974,0.98,0.982
2022-08-01,11.38543329,-5.649665763,-3.494391494,1.37,0.920766483,0.814,0.583,0.79,1,0.859,15.86298971,5.12300364,4.605384591,-3.479083801,-6.397827289,1.37,0.965577707,0.837,0.039,0.056,1,0.962,15.15453589,-41.73687965,2.850295374,-0.394945523,0.656034706,1.37,0.1923945,0.793,0.696,0.909,1,0.003,34.48735798,22.82500286,0.690106039,242.8527821,-249.5888462,1.37,0.96357606,0.715,0.93,0.075,1,0.362,40.81203513,6.630086316,436.3630722,-85.39877161,-797.5029768,1.37,0.988536938,0.885,0.743,0.357,1,0.453,-48.00166205,16.12244257,0.521,0.825,0.19,0.506,0.478,0.752,0.426,0.488,0.484,0.572,0.618,0.674,0.702,-48.00166205,16.12244257,0.521,0.825,0.19,0.506,0.478,0.752,0.426,0.488,0.484,0.572,0.618,0.674,0.702,-28.36098531,1.791972781,0.521,0.825,0.904,0.932,0.934,0.964,0.962,0.964,0.964,0.964
2022-09-01,11.5837167,-5.949597171,-3.882363823,1.37,0.932422189,0.852,0.572,0.67,1,0.913,11.96902349,9.800924194,4.38191563,-3.582684676,-6.714824485,1.37,0.946137488,0.739,0.029,0.049,1,0.828,17.96756926,-49.59225337,3.231068438,-0.453627918,1.488345188,1.37,0.527032804,0.953,0.65,0.94,1,0.099,33.12521444,30.91366385,0.878472757,151.2850241,-153.4740895,1.37,0.721304893,0.804,0.537,0.493,1,0.045,38.85070838,13.10371912,427.8670656,-83.12153353,-848.018056,1.37,0.990103942,0.869,0.728,0.225,1,0.758,-49.59368963,12.52227626,0.411,0.319,0.644,0.462,0.44,0.754,0.542,0.448,0.484,0.504,0.556,0.59,0.632,-49.59368963,12.52227626,0.411,0.319,0.644,0.462,0.44,0.754,0.542,0.448,0.484,0.504,0.556,0.59,0.632,-28.744115,1.922037276,0.411,0.319,0.852,0.932,0.962,0.942,0.944,0.948,0.948,0.948
2022-10-01,11.88137977,-5.765638175,-2.314084455,1.37,0.907191369,0.919,0.598,0.994,1,0.788,12.79640693,12.74901861,4.491324969,-2.350367421,-4.785363732,1.37,0.866073005,0.786,0.376,0.522,1,0.289,18.42875152,-25.20802237,3.814156351,-0.897262833,2.694913274,1.37,0.838497112,0.999,0.402,0.99,1,0.545,35.76683873,26.39003424,1.62586604,123.4353609,-122.2994457,1.37,0.96625538,1,0.373,0.664,1,0.392,45.89289008,8.016690096,494.1006582,-82.68355919,-900.8984139,1.37,0.986087035,0.945,0.71,0.111,1,0.178,-52.55641864,15.32111207,0.223,0.788,0.348,0.924,0.94,0.954,0.9,0.93,0.916,0.892,0.876,0.876,0.888,-52.55641864,15.32111207,0.223,0.788,0.348,0.924,0.94,0.954,0.9,0.93,0.916,0.892,0.876,0.876,0.888,36.12840833,0.006814747,0.223,0.788,0.988,0.998,0.996,1,0.996,1,1,1
2022-11-01,11.88318994,-5.5639881,-3.505794836,1.37,0.860883599,0.917,0.629,0.781,1,0.67,15.46608152,15.07312367,4.546792607,-0.657534152,-2.389170822,1.37,0.46456587,0.797,0.782,0.685,1,0.001,20.61009778,15.48756507,4.138130126,-0.012239412,1.488349853,1.37,0.559432711,0.996,0.836,0.913,1,0.16,42.50426746,28.44006862,1.661937324,57.74305321,-58.58817244,1.37,0.691164817,0.994,0.081,0.935,1,0.038,51.19350031,-15.20606297,461.2212114,-74.70101905,-950.9648355,1.37,0.988120131,0.893,0.766,0.068,1,0.356,-53.31018904,10.49283983,0.173,0.08,0.884,0.916,0.904,0.648,0.8,0.754,0.622,0.63,0.614,0.604,0.65,-53.31018904,10.49283983,0.173,0.08,0.884,0.916,0.904,0.648,0.8,0.754,0.622,0.63,0.614,0.604,0.65,31.81993006,0.256894178,0.173,0.08,0.948,0.942,0.932,0.944,0.932,0.95,0.95,0.95
2022-12-01,11.33487866,-4.683326549,-3.564254958,1.37,0.817139739,0.744,0.672,0.759,1,0.523,12.97586017,20.7672871,4.594935748,-0.937909262,-2.520967916,1.37,0.723392409,0.822,0.687,0.684,1,0.083,16.71776294,26.5357776,3.627099846,0.75957057,1.810881511,1.37,0.83065745,0.959,0.998,0.925,1,0.554,42.78677207,35.10207951,1.409752054,81.72690563,-82.31630902,1.37,0.627645025,0.959,0.174,0.855,1,0.025,53.83507041,-16.71144445,354.956388,-118.7899686,-648.0170737,1.37,0.98639178,0.594,0.18,0.594,1,0.193,-51.43405388,11.05877867,0.265,0.123,0.814,0.684,0.77,0.584,0.694,0.502,0.52,0.5,0.51,0.526,0.604,-51.43405388,11.05877867,0.265,0.123,0.814,0.684,0.77,0.584,0.694,0.502,0.52,0.5,0.51,0.526,0.604,29.79585268,-0.389554792,0.265,0.123,0.88,0.928,0.918,0.818,0.83,0.812,0.814,0.808
2023-01-01,11.35879621,-4.312497335,-3.647258718,1.37,0.77429823,0.741,0.689,0.735,1,0.357,11.35462875,25.91364776,4.437221878,-0.927973866,-2.330422558,1.37,0.826396908,0.71,0.706,0.719,1,0.185,19.84836093,23.91777867,3.839565707,0.645423644,1.370787847,1.37,0.814673168,0.972,0.968,0.863,1,0.515,31.63623902,43.35841785,1.620797487,75.0920994,-75.3654027,1.37,0.792253106,0.981,0.166,0.862,1,0.099,42.55277714,-19.42864475,363.2328967,-119.3501964,-664.6917965,1.37,0.986141364,0.619,0.198,0.61,1,0.208,-46.44451207,18.05530365,0.664,0.959,0.058,0.434,0.63,0.482,0.524,0.492,0.588,0.54,0.566,0.564,0.596,-46.44451207,18.05530365,0.664,0.959,0.058,0.434,0.63,0.482,0.524,0.492,0.588,0.54,0.566,0.564,0.596,24.50992401,0.944918319,0.664,0.959,0.678,0.74,0.662,0.688,0.696,0.684,0.686,0.68
2023-02-01,11.04969058,-3.881175443,-4.323594561,1.37,0.697652524,0.571,0.713,0.618,1,0.273,-11.60030006,34.23699905,4.604336757,-1.060374812,-2.661576066,1.37,0.833502552,0.807,0.687,0.68,1,0.182,18.64142734,23.6586827,3.839565707,0.645423644,1.370787847,1.37,0.814673168,0.972,0.968,0.863,1,0.515,31.63623902,43.35841785,1.620797487,75.0920994,-75.3654027,1.37,0.792253106,0.981,0.166,0.862,1,0.099,42.55277714,-19.42864475,429.238088,-66.28674418,-1047.813997,1.37,0.989041681,0.832,0.867,0.04,1,0.545,-51.24382998,13.05891795,0.29,0.486,0.524,0.79,0.796,0.6,0.658,0.74,0.72,0.708,0.73,0.76,0.796,-51.24382998,13.05891795,0.29,0.486,0.524,0.79,0.796,0.6,0.658,0.74,0.72,0.708,0.73,0.76,0.796,24.938287,-0.797323099,0.29,0.486,0.818,0.752,0.652,0.642,0.622,0.624,0.636,0.634
2023-03-01,11.53617843,-4.1776515,-5.450958754,1.37,0.800421764,0.799,0.708,0.562,1,0.441,-6.818634589,37.46728381,4.675029762,-1.093592442,-2.728544586,1.37,0.831335453,0.852,0.68,0.681,1,0.167,17.82295077,23.17374325,3.839565707,0.645423644,1.370787847,1.37,0.814673168,0.972,0.968,0.863,1,0.515,31.63623902,43.35841785,1.620797487,75.0920994,-75.3654027,1.37,0.792253106,0.981,0.166,0.862,1,0.099,42.55277714,-19.42864475,431.7944665,-55.64620481,-1057.816428,1.37,0.98745035,0.832,0.946,0.041,1,0.321,-48.59064107,14.05512021,0.519,0.668,0.386,0.302,0.512,0.438,0.574,0.522,0.524,0.656,0.744,0.752,0.778,-48.59064107,14.05512021,0.519,0.668,0.386,0.302,0.512,0.438,0.574,0.522,0.524,0.656,0.744,0.752,0.778,21.77697157,2.241260654,0.519,0.668,0.45,0.532,0.526,0.498,0.518,0.554,0.586,0.606
2023-04-01,11.31041142,-3.500636961,-4.595258705,1.37,0.686136107,0.684,0.766,0.645,1,0.24,12.43816106,42.24198452,4.574934769,-1.04543401,-2.570511129,1.37,0.856724737,0.747,0.729,0.732,1,0.242,14.95691908,22.73262807,3.839565707,0.645423644,1.370787847,1.37,0.814673168,0.972,0.968,0.863,1,0.515,31.63623902,43.35841785,1.620797487,75.0920994,-75.3654027,1.37,0.792253106,0.981,0.166,0.862,1,0.099,42.55277714,-19.42864475,442.5411453,-91.64862109,-1000.482216,1.37,0.989379149,0.844,0.602,0.084,1,0.62,-46.45154681,16.5535957,0.698,0.871,0.094,0.386,0.444,0.372,0.284,0.366,0.386,0.522,0.532,0.532,0.6,-46.45154681,16.5535957,0.698,0.871,0.094,0.386,0.444,0.372,0.284,0.366,0.386,0.522,0.532,0.532,0.6,22.59800063,1.547946341,0.698,0.871,0.55,0.556,0.438,0.486,0.532,0.57,0.59,0.6
2023-05-01,11.64102901,-3.216718124,-4.700510191,1.37,0.680835922,0.803,0.778,0.659,1,0.226,12.14901142,47.99703338,4.507329043,-1.0187957,-2.596299476,1.37,0.815015783,0.69,0.741,0.729,1,0.115,11.78802496,23.62394253,3.839565707,0.645423644,1.370787847,1.37,0.814673168,0.972,0.968,0.863,1,0.515,31.63623902,43.35841785,1.620797487,75.0920994,-75.3654027,1.37,0.792253106,0.981,0.166,0.862,1,0.099,42.55277714,-19.42864475,450.5154559,-81.88281519,-1011.767207,1.37,0.988527488,0.849,0.654,0.081,1,0.462,-43.28275284,17.19249409,0.86,0.917,0.034,0.19,0.15,0.11,0.068,0.092,0.11,0.18,0.236,0.212,0.248,-43.28275284,17.19249409,0.86,0.917,0.034,0.19,0.15,0.11,0.068,0.092,0.11,0.18,0.236,0.212,0.248,22.1265846,0.269329916,0.86,0.917,0.638,0.542,0.392,0.4,0.42,0.436,0.44,0.442
2023-06-01,12.79835398,-4.225769008,-4.779430313,1.37,0.791609115,0.982,0.711,0.671,1,0.389,17.67318164,36.35771958,4.900517462,-0.978195386,-2.527790708,1.37,0.800102129,0.926,0.773,0.763,1,0.094,10.42686903,23.33977274,3.839565707,0.645423644,1.370787847,1.37,0.814673168,0.972,0.968,0.863,1,0.515,31.63623902,43.35841785,1.620797487,75.0920994,-75.3654027,1.37,0.792253106,0.981,0.166,0.862,1,0.099,42.55277714,-19.42864475,475.3131289,-62.01576942,-959.8625516,1.37,0.984525255,0.917,0.894,0.132,1,0.134,-52.91414195,11.47045355,0.21,0.195,0.776,0.848,0.856,0.68,0.834,0.798,0.862,0.826,0.75,0.718,0.662,-52.91414195,11.47045355,0.21,0.195,0.776,0.848,0.856,0.68,0.834,0.798,0.862,0.826,0.75,0.718,0.662,19.81413724,2.035249049,0.21,0.195,0.352,0.336,0.344,0.346,0.358,0.37,0.366,0.4
2023-07-01,12.07059179,-2.914046044,-5.148849832,1.37,0.637257405,0.92,0.826,0.649,1,0.132,18.07757374,36.53476973,4.866945523,-0.668582998,-1.857756458,1.37,0.712097387,0.905,0.901,0.871,1,0.03,11.41224663,20.94237654,3.839565707,0.645423644,1.370787847,1.37,0.814673168,0.972,0.968,0.863,1,0.515,31.63623902,43.35841785,1.620797487,75.0920994,-75.3654027,1.37,0.792253106,0.981,0.166,0.862,1,0.099,42.55277714,-19.42864475,435.4509036,-83.55208266,-989.7585797,1.37,0.986124775,0.771,0.607,0.121,1,0.246,-43.05824549,16.2365094,0.88,0.853,0.04,0.074,0.056,0.074,0.068,0.034,0.022,0.02,0.044,0.04,0.044,-43.05824549,16.2365094,0.88,0.853,0.04,0.074,0.056,0.074,0.068,0.034,0.022,0.02,0.044,0.04,0.044,18.50903302,1.787470618,0.88,0.853,0.268,0.286,0.294,0.304,0.306,0.298,0.298,0.3
2023-08-01,11.83246832,-2.656392821,-5.225939009,1.37,0.586967024,0.84,0.863,0.652,1,0.054,15.52376043,38.29989965,4.773944932,-0.395919207,-1.078182931,1.37,0.72103891,0.85,0.994,0.997,1,0.051,13.86407152,18.82443294,3.839565707,0.645423644,1.370787847,1.37,0.814673168,0.972,0.968,0.863,1,0.515,31.63623902,43.35841785,1.620797487,75.0920994,-75.3654027,1.37,0.792253106,0.981,0.166,0.862,1,0.099,42.55277714,-19.42864475,406.6348115,-92.17946752,-1033.370812,1.37,0.989551202,0.622,0.531,0.089,1,0.647,-49.51589122,11.79613538,0.468,0.255,0.438,0.738,0.674,0.394,0.504,0.324,0.268,0.146,0.104,0.072,0.07,-49.51589122,11.79613538,0.468,0.255,0.438,0.738,0.674,0.394,0.504,0.324,0.268,0.146,0.104,0.072,0.07,-18.93717074,1.126636015,0.468,0.255,0.336,0.304,0.304,0.304,0.3,0.272,0.268,0.274
2023-09-01,12.38219863,-3.245188005,-7.317325806,1.37,0.689729459,0.952,0.811,0.478,1,0.198,17.00691177,35.90911754,4.743013495,-0.422994394,-1.175172993,1.37,0.639483084,0.821,0.977,0.977,1,0.042,13.59102983,20.59956447,3.839565707,0.645423644,1.370787847,1.37,0.814673168,0.972,0.968,0.863,1,0.515,31.63623902,43.35841785,1.620797487,75.0920994,-75.3654027,1.37,0.792253106,0.981,0.166,0.862,1,0.099,42.55277714,-19.42864475,424.4330573,-62.59748548,-1069.947803,1.37,0.988970533,0.699,0.847,0.044,1,0.566,-48.69184756,11.62658285,0.546,0.232,0.566,0.3,0.33,0.292,0.236,0.292,0.292,0.258,0.272,0.244,0.284,-48.69184756,11.62658285,0.546,0.232,0.566,0.3,0.33,0.292,0.236,0.292,0.292,0.258,0.272,0.244,0.284,-19.67277387,1.318919956,0.546,0.232,0.324,0.362,0.314,0.338,0.316,0.306,0.308,0.316
2023-10-01,13.07418916,-4.001277011,-7.383612004,1.37,0.763759111,0.99,0.741,0.492,1,0.291,21.53081035,23.74492142,4.917732655,-0.482717988,-1.37939817,1.37,0.612863039,0.926,0.949,0.942,1,0.031,15.34412053,21.23914965,3.839565707,0.645423644,1.370787847,1.37,0.814673168,0.972,0.968,0.863,1,0.515,31.63623902,43.35841785,1.620797487,75.0920994,-75.3654027,1.37,0.792253106,0.981,0.166,0.862,1,0.099,42.55277714,-19.42864475,454.3003781,-71.90594905,-1045.403689,1.37,0.987961824,0.842,0.697,0.101,1,0.444,-44.31681945,16.07736327,0.857,0.849,0.048,0.194,0.132,0.164,0.106,0.144,0.136,0.08,0.146,0.158,0.16,-44.31681945,16.07736327,0.857,0.849,0.048,0.194,0.132,0.164,0.106,0.144,0.136,0.08,0.146,0.158,0.16,-19.5893936,2.104427934,0.857,0.849,0.228,0.244,0.266,0.326,0.348,0.34,0.35,0.354
2023-11-01,12.93041477,-3.563540641,-7.640007198,1.37,0.733318494,0.967,0.816,0.487,1,0.222,27.29237742,-15.00919682,5.170385691,-0.268179667,-0.83206106,1.37,0.480784714,0.99,0.992,0.993,1,0.021,20.60570814,25.71148986,3.839565707,0.645423644,1.370787847,1.37,0.814673168,0.972,0.968,0.863,1,0.515,31.63623902,43.35841785,1.620797487,75.0920994,-75.3654027,1.37,0.792253106,0.981,0.166,0.862,1,0.099,42.55277714,-19.42864475,456.8894255,-80.60380084,-1062.011702,1.37,0.988267089,0.84,0.57,0.084,1,0.5,-49.88610434,7.866352548,0.447,0.037,0.944,0.526,0.352,0.208,0.168,0.102,0.07,0.096,0.21,0.282,0.258,-49.88610434,7.866352548,0.447,0.037,0.944,0.526,0.352,0.208,0.168,0.102,0.07,0.096,0.21,0.282,0.258,-20.13252683,1.438547742,0.447,0.037,0.42,0.294,0.244,0.272,0.272,0.31,0.316,0.356
2023-12-01,11.96112925,-2.826249347,-6.006753693,1.37,0.620800231,0.8,0.925,0.617,1,0.064,20.18189481,11.88080988,4.740310029,-0.256289344,-0.765163904,1.37,0.525130161,0.761,0.976,0.978,1,0.03,17.43394833,31.04171959,3.839565707,0.645423644,1.370787847,1.37,0.814673168,0.972,0.968,0.863,1,0.515,31.63623902,43.35841785,1.620797487,75.0920994,-75.3654027,1.37,0.792253106,0.981,0.166,0.862,1,0.099,42.55277714,-19.42864475,421.7932012,-64.23178524,-1104.553415,1.37,0.990082364,0.624,0.804,0.043,1,0.734,-46.5685513,11.46042902,0.747,0.213,0.408,0.266,0.368,0.188,0.052,0.076,0.05,0.074,0.072,0.08,0.084,-46.5685513,11.46042902,0.747,0.213,0.408,0.266,0.368,0.188,0.052,0.076,0.05,0.074,0.072,0.08,0.084,-18.7503279,0.561261548,0.747,0.213,0.278,0.424,0.106,0.104,0.088,0.082,0.072,0.09
